Sentence Index,Sentence,Word,POS Tag
298,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
298,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
298,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
299,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
299,বাপেকৰ নাম ৰমেশ।,নাম,UNK
299,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
300,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
300,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
300,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
300,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
300,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
301,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
301,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
301,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
301,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
302,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
302,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
302,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
302,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
303,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
303,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
303,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
303,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
304,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
304,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
304,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
304,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
305,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
305,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
305,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
305,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
306,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
306,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
306,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
306,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
307,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
307,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
307,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
307,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
307,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
308,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
308,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
308,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
308,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
309,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
309,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
309,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
309,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
309,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
310,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
310,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
310,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
310,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
311,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
311,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
311,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
311,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
312,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
312,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
312,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
312,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
313,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
313,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
313,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
313,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
314,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
314,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
314,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
314,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
315,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
315,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
315,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
315,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
316,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
316,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
316,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
316,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
316,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
317,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
317,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
317,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
317,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
318,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
318,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
318,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
318,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
319,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
319,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
319,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
320,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
320,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
320,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
320,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
321,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
321,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
321,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
321,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
322,মই বিয়লি চাহ খাব।,মই,PRON
322,মই বিয়লি চাহ খাব।,বিয়লি,VERB
322,মই বিয়লি চাহ খাব।,চাহ,UNK
322,মই বিয়লি চাহ খাব।,খাব।,UNK
323,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
323,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
323,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
324,মই বিয়লি চাহ খাব।,মই,PRON
324,মই বিয়লি চাহ খাব।,বিয়লি,VERB
324,মই বিয়লি চাহ খাব।,চাহ,UNK
324,মই বিয়লি চাহ খাব।,খাব।,UNK
325,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
325,বাপেকৰ নাম ৰমেশ।,নাম,UNK
325,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
326,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
326,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
326,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
326,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
327,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
327,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
327,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
327,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
328,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
328,বাপেকৰ নাম ৰমেশ।,নাম,UNK
328,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
329,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
329,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
329,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
329,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
330,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
330,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
330,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
330,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
331,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
